image_id,true_cat,base_ypre,focalloss_ypre,mixlabel_ypre
cropped31191.png,4,2,6,8
cropped31204.png,4,6,6,5
cropped31215.png,4,4,4,4
cropped31227.png,7,7,6,6
cropped31249.png,8,8,8,8
cropped31295.png,8,8,8,8
cropped31313.png,8,6,6,7
cropped31315.png,2,2,2,2
cropped31316.png,1,3,3,3
cropped31354.png,4,6,4,6
cropped31355.png,4,4,4,4
cropped31368.png,8,8,8,8
cropped31374.png,8,8,8,8
cropped31379.png,5,5,5,5
cropped31413.png,3,6,8,3
cropped31416.png,8,8,8,8
cropped31425.png,8,8,8,8
cropped31452.png,8,8,8,8
cropped31468.png,4,4,4,4
cropped31472.png,4,4,6,6
cropped31476.png,4,5,5,3
cropped31498.png,8,8,8,8
cropped31527.png,4,4,4,4
cropped31528.png,3,4,1,8
cropped31545.png,8,8,8,8
cropped31563.png,7,7,6,7
cropped31604.png,3,3,4,3
cropped31715.png,8,3,3,3
cropped31739.png,3,3,3,3
cropped31746.png,6,8,7,8
cropped31750.png,6,8,3,8
cropped31759.png,4,7,7,7
cropped31760.png,6,7,3,3
cropped31783.png,7,5,6,5
cropped31820.png,6,6,6,6
cropped31823.png,6,6,8,6
cropped31835.png,6,6,7,7
cropped31854.png,1,1,1,1
cropped31856.png,8,8,8,8
cropped31857.png,8,8,8,8
cropped31858.png,8,3,8,3
cropped31936.png,4,4,5,5
cropped31944.png,4,5,4,5
cropped31970.png,1,8,8,2
cropped31990.png,8,8,8,8
cropped32014.png,1,8,1,8
cropped32016.png,8,8,8,6
cropped32056.png,1,1,1,1
cropped32068.png,1,1,1,1
cropped32132.png,6,6,6,6
cropped32139.png,6,5,8,8
cropped32197.png,6,6,7,6
cropped32199.png,8,8,3,8
cropped32215.png,8,8,8,8
cropped32261.png,3,3,1,3
cropped32316.png,7,6,5,6
cropped32405.png,6,3,8,8
cropped32418.png,4,4,4,4
cropped32447.png,4,1,4,4
cropped32470.png,8,8,8,8
cropped32471.png,8,8,8,8
cropped32483.png,4,3,2,3
cropped32520.png,4,1,4,1
cropped32559.png,8,8,8,8
cropped32565.png,8,2,2,8
cropped32585.png,4,4,4,4
cropped32614.png,8,8,8,8
cropped32653.png,7,3,6,7
cropped32695.png,4,5,5,7
cropped32708.png,7,4,4,4
cropped32745.png,4,6,6,6
cropped32755.png,4,4,4,4
cropped32794.png,6,7,6,7
cropped32799.png,6,7,4,3
cropped32841.png,1,4,4,4
cropped32845.png,4,6,4,3
cropped32847.png,8,3,8,3
cropped32870.png,4,6,6,6
cropped32879.png,8,8,8,8
cropped32881.png,8,1,1,3
cropped32916.png,4,6,6,6
cropped32927.png,1,1,1,1
cropped32958.png,4,5,4,4
cropped32970.png,4,4,4,4
cropped32998.png,4,1,2,1
cropped33026.png,8,3,2,3
cropped33027.png,3,3,5,3
cropped33064.png,8,8,8,8
cropped33085.png,1,1,1,1
cropped33099.png,1,3,3,3
cropped33132.png,1,1,1,1
cropped33169.png,1,8,1,8
cropped33170.png,8,8,8,8
cropped33206.png,1,1,1,1
cropped33230.png,8,8,8,8
cropped33234.png,1,1,1,1
cropped33278.png,4,7,4,4
cropped33304.png,7,7,7,7
cropped33350.png,4,5,5,5
cropped33374.png,7,1,8,5
cropped33409.png,4,6,4,6
cropped33429.png,1,1,3,3
cropped33434.png,4,4,4,4
cropped33455.png,3,5,5,3
cropped33489.png,4,4,4,4
cropped33494.png,4,6,1,1
cropped33497.png,4,4,4,4
cropped33502.png,4,4,4,4
cropped33504.png,4,5,4,5
cropped33544.png,4,1,6,4
cropped33565.png,7,7,7,7
cropped33576.png,4,7,4,7
cropped33582.png,1,7,7,7
cropped33593.png,8,8,8,8
cropped33599.png,3,8,8,8
cropped33682.png,1,1,4,4
cropped33687.png,3,8,3,8
cropped33692.png,1,1,1,1
cropped33707.png,3,6,3,6
cropped33716.png,3,3,3,8
cropped33724.png,4,7,7,7
cropped33738.png,4,3,6,3
cropped33741.png,3,3,5,5
cropped33751.png,7,3,7,3
cropped33754.png,4,5,7,6
cropped33771.png,3,8,8,8
cropped33791.png,4,7,7,7
cropped33792.png,6,6,6,6
cropped33815.png,6,8,3,8
cropped33876.png,4,3,7,4
cropped33887.png,4,4,4,4
cropped33924.png,4,3,3,4
cropped33929.png,4,8,4,1
cropped33967.png,8,8,8,8
cropped33977.png,4,4,4,4
cropped34008.png,6,6,6,6
cropped34022.png,1,3,2,1
cropped34043.png,4,5,4,7
cropped34052.png,4,1,1,1
cropped34053.png,2,1,1,1
cropped34087.png,5,3,6,6
cropped34113.png,6,4,6,4
cropped34118.png,6,7,7,7
cropped34121.png,7,7,7,7
cropped34128.png,4,6,4,4
cropped34136.png,2,2,2,2
cropped34142.png,5,5,5,5
cropped34143.png,4,4,4,5
cropped34150.png,4,4,4,4
cropped34167.png,5,6,1,1
cropped34185.png,6,3,6,6
cropped34234.png,2,8,8,3
cropped34244.png,5,5,5,5
cropped34255.png,5,5,5,5
cropped34260.png,4,2,4,1
cropped34263.png,1,5,5,1
cropped34269.png,5,3,5,5
cropped34277.png,5,6,6,4
cropped34293.png,5,5,5,5
cropped34295.png,5,6,3,6
cropped34336.png,1,1,1,1
cropped34349.png,3,6,6,6
cropped34374.png,1,1,1,1
cropped34379.png,4,4,4,4
cropped34400.png,8,3,3,8
cropped34406.png,4,1,1,1
cropped34412.png,1,1,1,1
cropped34425.png,8,8,8,8
cropped34437.png,1,1,1,1
cropped34439.png,1,1,1,1
cropped34457.png,1,1,1,3
cropped34462.png,1,1,1,1
cropped34472.png,1,1,1,1
cropped34508.png,8,8,8,8
cropped34522.png,8,8,8,8
cropped34526.png,8,8,8,8
cropped34534.png,7,7,7,4
cropped34541.png,5,5,5,5
cropped34559.png,6,6,6,6
cropped34566.png,7,3,3,5
cropped34571.png,5,5,5,8
cropped34585.png,5,5,2,2
cropped34613.png,4,4,6,1
cropped34654.png,4,4,4,4
cropped34693.png,4,7,7,8
cropped34700.png,8,8,8,8
cropped34755.png,8,8,8,8
cropped34781.png,7,7,4,7
cropped34784.png,4,1,1,1
cropped34787.png,4,4,4,4
cropped34830.png,2,2,2,2
cropped34854.png,3,8,3,8
cropped34856.png,2,1,1,3
cropped34859.png,4,5,1,1
cropped34882.png,4,5,5,5
cropped34914.png,5,5,5,5
cropped34922.png,1,6,6,5
cropped34935.png,4,1,1,7
cropped34965.png,4,4,1,5
cropped34974.png,8,7,7,8
cropped34992.png,4,6,6,6
cropped35004.png,4,4,4,4
cropped35013.png,7,6,6,6
cropped35035.png,4,3,3,3
cropped35055.png,7,1,4,1
cropped35074.png,4,5,3,5
cropped35083.png,4,4,4,4
cropped35085.png,7,6,6,3
cropped35087.png,6,6,6,6
cropped35092.png,8,6,6,6
cropped35111.png,8,8,8,8
cropped35130.png,6,3,6,6
cropped35135.png,1,4,1,4
cropped35156.png,4,7,7,7
cropped35173.png,1,1,1,1
cropped35195.png,6,6,6,6
cropped35203.png,4,4,4,4
cropped35214.png,4,6,3,3
cropped35221.png,7,7,7,7
cropped35229.png,8,8,3,8
cropped35238.png,2,2,4,2
cropped35248.png,5,1,4,4
cropped35251.png,5,5,5,7
cropped35256.png,5,4,5,4
cropped35261.png,1,1,1,1
cropped35295.png,4,3,2,6
cropped35307.png,6,2,3,3
cropped35313.png,5,6,5,3
cropped35315.png,6,8,8,8
cropped35328.png,5,6,4,6
cropped35360.png,2,2,2,2
cropped35367.png,1,1,1,1
cropped35392.png,3,1,3,1
cropped35436.png,1,1,1,1
cropped35453.png,4,4,4,4
cropped35482.png,7,7,6,2
cropped35496.png,1,4,4,4
cropped35502.png,7,7,7,7
cropped35530.png,1,3,6,3
cropped35534.png,4,7,6,4
cropped35553.png,4,4,4,4
cropped35581.png,5,4,4,4
cropped35582.png,4,6,7,7
cropped35591.png,4,4,4,4
cropped35592.png,4,4,4,4
cropped35610.png,4,7,7,7
cropped35635.png,4,4,4,4
cropped35652.png,4,7,7,3
cropped35675.png,8,8,8,8
cropped35686.png,6,6,6,6
cropped35696.png,3,8,8,8
cropped35716.png,4,4,4,4
cropped35725.png,4,6,1,8
cropped35736.png,4,7,7,6
cropped35749.png,4,4,4,4
cropped35788.png,5,1,5,7
cropped35863.png,7,3,3,3
cropped35872.png,4,4,4,4
cropped35875.png,1,4,4,4
cropped35883.png,4,4,4,4
cropped35892.png,4,6,6,6
cropped35912.png,6,1,6,6
cropped35921.png,8,8,8,8
cropped35923.png,8,8,6,8
cropped35924.png,6,3,7,7
cropped35925.png,4,1,4,1
cropped35926.png,4,6,6,7
cropped35933.png,4,4,4,4
cropped35935.png,4,7,4,7
cropped35950.png,4,4,6,1
cropped35978.png,7,6,3,6
cropped35980.png,4,6,4,4
cropped35989.png,8,8,8,8
cropped35990.png,4,4,4,4
cropped35996.png,4,5,5,5
cropped35997.png,4,4,4,4
cropped35998.png,4,4,4,4
cropped36014.png,8,8,8,8
cropped36067.png,4,8,8,8
cropped36082.png,4,6,6,6
cropped36095.png,5,5,4,7
cropped36117.png,6,6,8,6
cropped36127.png,4,4,4,4
cropped36128.png,8,8,8,8
cropped36142.png,8,8,8,8
cropped36155.png,7,7,7,7
cropped36161.png,1,3,1,1
cropped36171.png,1,1,1,1
cropped36179.png,3,6,3,3
cropped36206.png,7,6,5,6
cropped36210.png,7,7,7,7
cropped36230.png,1,1,1,1
cropped36299.png,2,1,2,1
cropped36310.png,1,3,3,6
cropped36319.png,4,4,4,4
cropped36370.png,4,4,4,4
cropped36382.png,6,8,2,8
cropped36395.png,6,6,6,6
cropped36410.png,2,2,2,2
cropped36412.png,2,2,2,2
cropped36427.png,1,1,1,1
cropped36437.png,3,8,8,8
cropped36465.png,4,7,4,4
cropped36478.png,8,8,8,7
cropped36539.png,7,7,7,7
cropped36601.png,8,8,8,8
cropped36625.png,3,3,7,3
cropped36654.png,3,3,3,3
cropped36714.png,4,3,1,4
cropped36725.png,8,8,8,8
cropped36732.png,4,6,6,4
cropped36771.png,8,8,8,8
cropped36789.png,5,6,6,6
cropped36790.png,4,6,4,4
cropped36791.png,4,4,6,6
cropped36793.png,4,5,5,5
cropped36802.png,4,5,5,5
cropped36804.png,4,5,3,4
cropped36812.png,4,7,7,5
cropped36826.png,7,6,7,7
cropped36840.png,4,6,6,4
cropped36844.png,4,7,7,6
cropped36858.png,8,8,3,8
cropped36861.png,5,5,5,5
cropped36866.png,1,8,8,8
cropped36886.png,1,3,6,6
cropped36917.png,4,6,1,1
cropped36918.png,1,6,7,6
cropped36939.png,4,4,4,4
cropped36944.png,4,1,1,6
cropped36969.png,6,3,7,7
cropped36982.png,7,3,7,3
cropped36984.png,7,3,7,7
cropped36986.png,7,5,7,7
cropped36999.png,7,6,6,6
cropped37003.png,7,6,8,6
cropped37008.png,8,6,3,8
cropped37037.png,8,8,8,8
cropped37060.png,6,6,6,6
cropped37077.png,1,6,3,8
cropped37107.png,8,8,8,8
cropped37108.png,8,8,8,8
cropped37117.png,1,8,8,8
cropped37135.png,4,7,7,7
cropped37143.png,3,7,7,7
cropped37146.png,4,6,1,6
cropped37165.png,1,4,4,4
cropped37179.png,7,7,7,7
cropped37227.png,1,7,1,7
cropped37233.png,4,3,4,6
cropped37238.png,7,6,6,6
cropped37248.png,5,5,5,5
cropped37291.png,7,7,2,7
cropped37308.png,4,4,1,1
cropped37309.png,8,8,8,8
cropped37314.png,8,8,8,8
cropped37335.png,7,7,7,3
cropped37343.png,4,4,1,4
cropped37362.png,4,6,6,6
cropped37366.png,5,4,4,4
cropped37386.png,4,5,1,5
cropped37403.png,8,8,8,8
cropped37417.png,5,5,5,5
cropped37445.png,7,6,1,7
cropped37499.png,4,4,4,4
cropped37514.png,4,4,4,4
cropped37536.png,1,1,1,1
cropped37538.png,4,4,4,4
cropped37587.png,1,1,1,1
cropped37596.png,4,6,6,6
cropped37599.png,4,5,4,4
cropped37617.png,2,8,2,2
cropped37621.png,4,4,4,4
cropped37622.png,4,4,1,4
cropped37637.png,3,8,6,8
cropped37639.png,5,1,1,1
cropped37645.png,1,1,1,1
cropped37658.png,4,6,6,6
cropped37678.png,4,4,5,4
cropped37682.png,1,1,1,1
cropped37730.png,1,1,1,1
cropped37754.png,6,8,6,6
cropped37763.png,4,2,2,2
cropped37769.png,4,1,1,1
cropped37770.png,4,1,1,3
cropped37796.png,4,3,3,3
cropped37808.png,7,7,7,3
cropped37837.png,8,3,3,8
cropped37849.png,7,8,8,8
cropped37853.png,7,6,3,3
cropped37873.png,6,1,1,1
cropped37880.png,1,3,8,1
cropped37901.png,4,1,4,1
cropped37953.png,5,5,5,3
cropped37966.png,3,6,6,1
cropped37967.png,4,2,2,2
cropped37968.png,4,3,4,3
cropped37975.png,7,8,8,3
cropped37977.png,4,4,4,4
cropped37986.png,1,1,1,1
cropped37995.png,2,1,1,1
cropped38002.png,1,1,1,1
cropped38014.png,8,8,8,8
cropped38034.png,1,1,1,1
cropped38056.png,1,8,8,3
cropped38061.png,7,6,6,7
cropped38065.png,4,4,4,4
cropped38078.png,8,8,8,8
cropped38084.png,8,8,8,8
cropped38086.png,1,1,1,1
cropped38090.png,1,1,1,1
cropped38094.png,4,4,4,4
cropped38127.png,5,5,6,6
cropped38169.png,1,1,1,1
cropped38205.png,4,4,4,4
cropped38219.png,4,4,1,4
cropped38224.png,4,3,6,6
cropped38234.png,8,3,8,8
cropped38251.png,4,3,1,3
cropped38265.png,8,8,8,8
cropped38305.png,4,1,5,5
cropped38330.png,4,7,7,7
cropped38334.png,4,7,7,6
cropped38359.png,1,1,1,1
cropped38375.png,5,5,5,5
cropped38399.png,4,6,2,1
cropped38439.png,1,1,1,1
cropped38445.png,8,8,8,8
cropped38446.png,1,1,1,1
cropped38461.png,7,7,7,7
cropped38475.png,2,2,2,2
cropped38482.png,2,2,2,2
cropped38489.png,4,3,5,4
cropped38517.png,3,5,6,3
cropped38521.png,8,6,6,6
cropped38531.png,5,6,6,6
cropped38547.png,6,8,8,8
cropped38576.png,3,4,4,4
cropped38616.png,6,6,8,8
cropped38630.png,6,6,6,1
cropped38635.png,6,7,7,7
cropped38692.png,8,8,8,8
cropped38703.png,6,3,6,6
cropped38713.png,6,7,6,6
cropped38754.png,3,2,7,6
cropped38770.png,1,1,1,1
cropped38772.png,1,7,3,3
cropped38803.png,4,4,4,4
cropped38807.png,4,4,5,4
cropped38827.png,4,4,4,4
cropped38838.png,4,4,4,4
cropped38844.png,8,8,8,8
cropped38846.png,3,7,4,4
cropped38871.png,4,6,4,6
cropped38886.png,1,7,4,4
cropped38901.png,4,4,4,4
cropped38908.png,3,8,3,3
cropped38914.png,5,4,4,4
cropped38915.png,6,6,6,6
cropped38916.png,4,7,3,3
cropped38932.png,3,6,7,3
cropped38961.png,7,7,7,7
cropped38963.png,6,3,4,4
cropped38986.png,4,6,6,6
cropped38994.png,1,4,3,4
cropped38998.png,6,1,6,6
cropped39005.png,7,3,7,7
cropped39036.png,3,8,7,8
cropped39076.png,7,7,7,7
cropped39112.png,4,4,4,3
cropped39137.png,6,8,7,8
cropped39140.png,4,5,5,5
cropped39144.png,4,7,4,4
cropped39148.png,6,4,4,7
cropped39180.png,4,7,7,7
cropped39239.png,4,4,4,4
cropped39242.png,1,8,1,8
cropped39264.png,1,1,1,1
cropped39266.png,1,1,1,1
cropped39267.png,4,4,4,4
cropped39268.png,2,1,1,1
cropped39287.png,2,8,2,2
cropped39308.png,2,3,8,1
cropped39330.png,4,4,1,4
cropped39370.png,6,7,6,6
cropped39381.png,4,7,4,7
cropped39384.png,4,4,4,4
cropped39393.png,7,2,2,2
cropped39442.png,5,4,5,4
cropped39444.png,4,1,4,1
cropped39452.png,2,1,1,1
cropped39467.png,8,6,6,1
cropped39468.png,6,1,4,6
cropped39473.png,1,8,1,8
cropped39474.png,1,1,1,1
cropped39498.png,3,3,3,3
cropped39505.png,2,1,2,1
cropped39538.png,7,7,7,7
cropped39564.png,7,7,7,7
cropped39567.png,7,7,7,7
cropped39575.png,1,1,1,1
cropped39576.png,1,1,1,1
cropped39583.png,8,8,8,8
cropped39602.png,7,7,7,7
cropped39618.png,4,6,6,6
cropped39640.png,4,6,4,4
cropped39646.png,4,4,4,4
cropped39659.png,5,6,4,4
cropped39662.png,7,7,7,7
cropped39722.png,7,8,7,8
cropped39724.png,7,8,6,8
cropped39726.png,7,7,7,4
cropped39755.png,2,8,8,8
cropped39760.png,5,7,7,7
cropped39784.png,7,7,6,7
cropped39785.png,7,7,7,7
cropped39809.png,7,7,4,4
cropped39830.png,2,6,6,6
cropped39840.png,7,6,1,6
cropped39850.png,5,5,5,5
cropped39858.png,1,1,1,2
cropped39867.png,6,6,3,3
cropped39870.png,6,3,2,6
cropped39872.png,8,8,8,8
cropped39907.png,1,1,1,3
cropped39916.png,3,1,6,6
cropped39928.png,6,8,8,8
cropped39949.png,4,1,6,6
cropped39950.png,8,8,8,8
cropped39956.png,7,6,7,7
cropped39970.png,7,5,2,1
cropped39983.png,2,3,3,3
cropped39984.png,6,8,8,8
cropped40000.png,4,1,7,3
cropped40011.png,1,1,1,1
cropped40026.png,6,6,5,6
cropped40029.png,1,4,7,4
cropped40035.png,4,7,7,3
cropped40080.png,1,1,6,1
cropped40081.png,1,3,2,2
cropped40084.png,1,1,1,1
cropped40097.png,1,1,1,1
cropped40120.png,1,1,1,1
cropped40168.png,1,1,1,1
cropped40184.png,1,1,1,1
cropped40189.png,1,1,1,1
cropped40196.png,1,1,1,1
cropped40243.png,4,4,1,4
cropped40251.png,4,4,1,1
cropped40263.png,4,4,4,4
cropped40303.png,8,8,8,8
cropped40336.png,7,7,7,7
cropped40337.png,4,7,4,7
cropped40417.png,4,4,4,4
cropped40444.png,5,2,2,2
cropped40448.png,5,2,2,2
cropped40471.png,1,1,1,1
cropped40489.png,1,3,1,1
cropped40494.png,1,1,1,1
cropped40500.png,2,2,2,2
cropped40513.png,1,1,1,1
cropped40540.png,1,1,1,1
cropped40591.png,2,1,1,1
cropped40616.png,2,2,2,2
cropped40638.png,7,7,7,7
cropped40641.png,7,8,7,7
cropped40642.png,7,4,7,7
cropped40652.png,7,7,7,7
cropped40666.png,6,6,4,6
cropped40670.png,7,7,7,7
cropped40721.png,8,8,8,8
cropped40748.png,8,8,8,8
cropped40797.png,7,8,8,8
cropped40807.png,1,7,1,1
cropped40811.png,2,7,7,7
cropped40815.png,5,8,6,8
cropped40828.png,4,1,1,4
cropped40852.png,3,3,3,1
cropped40875.png,8,6,7,3
cropped40938.png,4,4,4,4
cropped40949.png,1,2,1,2
cropped40972.png,4,4,5,5
cropped40980.png,4,8,4,6
cropped40987.png,4,4,4,4
cropped40990.png,4,4,6,4
cropped41033.png,4,4,4,4
cropped41046.png,1,1,1,1
cropped41062.png,6,5,8,8
cropped41066.png,1,1,1,1
cropped41087.png,1,1,1,1
cropped41088.png,1,1,4,1
cropped41113.png,7,4,7,7
cropped41139.png,6,7,7,7
cropped41157.png,4,1,5,4
cropped41159.png,4,4,3,4
cropped41162.png,4,4,7,4
cropped41224.png,7,7,3,7
cropped41226.png,1,1,1,1
cropped41255.png,2,1,2,1
cropped41257.png,5,6,6,4
cropped41262.png,4,4,7,4
cropped41309.png,4,6,6,6
cropped41316.png,5,4,5,5
cropped41317.png,5,4,4,4
cropped41327.png,5,5,4,5
cropped41341.png,6,7,6,7
cropped41345.png,8,8,8,8
cropped41367.png,6,7,7,6
cropped41390.png,7,3,7,3
cropped41428.png,4,4,7,4
cropped41476.png,3,3,3,2
cropped41485.png,3,6,7,3
cropped41507.png,4,4,4,4
cropped41515.png,4,4,4,4
cropped41518.png,3,8,6,8
cropped41528.png,6,7,7,7
cropped41544.png,5,4,6,4
cropped41551.png,5,5,5,5
cropped41555.png,4,7,7,7
cropped41556.png,5,5,5,5
cropped41605.png,6,3,3,3
cropped41666.png,6,6,6,6
cropped41668.png,8,8,8,8
cropped41673.png,4,6,6,6
cropped41687.png,2,6,2,6
cropped41711.png,8,8,8,8
cropped41747.png,1,3,4,3
cropped41799.png,7,7,7,7
cropped41821.png,5,5,5,5
cropped41830.png,8,3,3,5
cropped41831.png,3,8,8,8
cropped41832.png,3,8,8,8
cropped41844.png,7,6,7,6
cropped41851.png,4,8,3,8
cropped41852.png,6,1,1,3
cropped41854.png,6,7,7,7
cropped41857.png,6,8,8,8
cropped41862.png,3,3,3,1
cropped41883.png,4,4,4,6
cropped41900.png,8,8,8,8
cropped41918.png,4,4,7,4
cropped41921.png,4,3,1,1
cropped41924.png,7,7,6,7
cropped41928.png,4,5,4,5
cropped41945.png,1,1,1,1
cropped41974.png,4,7,4,4
cropped42004.png,8,8,8,8
cropped42048.png,5,5,5,5
cropped42073.png,8,8,8,8
cropped42077.png,5,4,4,4
cropped42145.png,5,4,5,4
cropped42175.png,5,5,5,5
cropped42203.png,4,4,4,4
cropped42211.png,4,4,1,3
cropped42215.png,4,1,1,4
cropped42231.png,4,4,4,4
cropped42247.png,4,4,4,4
cropped42252.png,1,1,3,3
cropped42254.png,4,4,4,4
cropped42256.png,5,1,4,5
cropped42287.png,7,7,7,7
cropped42318.png,8,2,2,2
cropped42319.png,7,7,7,7
cropped42320.png,7,4,4,1
cropped42350.png,7,8,8,8
cropped42381.png,2,3,6,6
cropped42392.png,8,8,8,8
cropped42444.png,8,8,8,8
cropped42451.png,1,1,1,1
cropped42504.png,3,3,3,8
cropped42551.png,1,1,1,1
cropped42552.png,8,8,3,8
cropped42568.png,1,1,1,1
cropped42569.png,1,1,1,1
cropped42577.png,4,4,4,4
cropped42586.png,6,7,7,7
cropped42591.png,2,5,5,5
cropped42599.png,2,2,2,2
cropped42610.png,8,8,8,8
cropped42636.png,8,8,3,8
cropped42643.png,8,8,8,8
cropped42732.png,1,1,1,1
cropped42739.png,2,5,2,2
cropped42745.png,6,6,6,6
cropped42746.png,5,4,4,5
cropped42750.png,8,4,8,4
cropped42776.png,1,1,1,1
cropped42792.png,4,4,4,4
cropped42805.png,7,7,7,7
cropped42807.png,8,8,3,8
cropped42821.png,4,4,4,4
cropped42868.png,3,3,7,3
cropped42902.png,4,4,4,4
cropped42932.png,3,3,3,3
cropped42938.png,4,5,4,5
cropped42950.png,4,6,6,6
cropped42985.png,4,7,7,7
cropped43012.png,4,4,1,4
cropped43019.png,4,4,4,4
cropped43028.png,1,2,1,1
cropped43049.png,1,5,1,2
cropped43054.png,1,3,2,3
cropped43086.png,1,2,1,1
cropped43093.png,3,3,1,3
cropped43101.png,1,3,1,3
cropped43107.png,4,4,4,4
cropped43110.png,2,2,2,2
cropped43114.png,5,4,4,4
cropped43119.png,4,6,6,6
cropped43124.png,4,4,4,4
cropped43157.png,2,6,7,3
cropped43160.png,1,1,3,3
cropped43213.png,7,7,7,4
cropped43229.png,7,7,7,8
cropped43232.png,7,8,7,6
cropped43253.png,7,8,3,8
cropped43279.png,7,8,7,8
cropped43285.png,1,1,4,4
cropped43332.png,4,4,4,4
cropped43347.png,8,8,8,8
cropped43367.png,6,6,4,8
cropped43377.png,4,4,4,4
cropped43379.png,6,6,7,6
cropped43385.png,4,7,6,6
cropped43412.png,8,8,8,8
cropped43423.png,4,3,7,3
cropped43458.png,4,1,1,1
cropped43471.png,2,3,3,1
cropped43496.png,2,4,6,4
cropped43528.png,3,8,8,8
cropped43574.png,8,8,8,8
cropped43584.png,8,8,3,8
cropped43618.png,3,3,8,8
cropped43621.png,3,3,4,5
cropped43633.png,5,4,4,4
cropped43641.png,5,1,4,1
cropped43664.png,7,4,4,4
cropped43677.png,7,7,8,4
cropped43695.png,4,4,4,6
cropped43699.png,6,5,4,5
cropped43724.png,4,4,4,4
cropped43769.png,7,8,8,8
cropped43778.png,3,7,3,7
cropped43791.png,1,3,6,3
cropped43800.png,3,7,7,7
cropped43803.png,3,7,7,7
cropped43832.png,6,7,6,7
cropped43837.png,4,5,4,4
cropped43850.png,8,8,8,8
cropped43851.png,5,7,7,7
cropped43854.png,8,8,8,8
cropped43866.png,4,4,4,4
cropped43867.png,3,3,3,3
cropped43895.png,4,7,7,4
cropped43937.png,6,7,7,7
cropped43963.png,8,8,8,8
cropped43975.png,1,1,1,1
cropped43984.png,1,3,1,2
cropped43993.png,2,1,2,1
cropped44011.png,2,8,2,8
cropped44046.png,6,4,4,6
cropped44055.png,1,8,8,8
cropped44079.png,2,2,2,2
cropped44083.png,8,8,7,8
cropped44102.png,1,1,1,1
cropped44106.png,1,5,1,1
cropped44142.png,1,1,1,1
cropped44144.png,1,1,1,1
cropped44159.png,1,1,1,1
cropped44165.png,2,2,2,2
cropped44172.png,2,2,2,2
cropped44175.png,1,1,1,1
cropped44202.png,1,1,1,1
cropped44227.png,8,8,8,8
cropped44252.png,2,2,2,2
cropped44255.png,1,3,1,2
cropped44274.png,8,8,8,8
cropped44319.png,1,8,8,8
cropped44333.png,3,2,8,2
cropped44363.png,3,4,5,6
cropped44416.png,6,5,1,8
cropped44426.png,3,8,8,8
cropped44432.png,3,3,3,3
cropped44440.png,1,8,7,8
cropped44470.png,8,8,8,8
cropped44473.png,4,4,4,4
cropped44518.png,7,3,3,3
cropped44522.png,7,3,3,3
cropped44535.png,8,8,8,8
cropped44570.png,6,8,7,3
cropped44592.png,8,8,8,8
cropped44633.png,7,7,8,6
cropped44663.png,4,1,4,3
cropped44667.png,4,1,1,6
cropped44670.png,5,6,3,3
cropped44686.png,7,4,4,4
cropped44690.png,4,6,4,4
cropped44692.png,5,4,5,4
cropped44706.png,3,8,8,8
cropped44735.png,4,6,4,1
cropped44738.png,4,4,6,4
cropped44795.png,6,6,6,6
cropped44906.png,2,3,3,3
cropped44923.png,4,5,5,4
cropped44931.png,4,4,4,4
cropped44933.png,3,1,3,3
cropped44951.png,8,6,8,6
cropped44966.png,4,5,5,4
cropped44979.png,7,7,7,7
cropped45051.png,4,1,4,4
cropped45062.png,4,1,1,4
cropped45071.png,4,3,4,4
cropped45072.png,1,1,1,3
cropped45091.png,4,5,5,4
cropped45117.png,1,1,1,8
cropped45133.png,3,3,8,3
cropped45158.png,6,6,8,8
cropped45195.png,1,1,4,1
cropped45197.png,8,8,8,8
cropped45213.png,1,1,1,4
cropped45225.png,4,5,7,4
cropped45228.png,4,4,4,4
cropped45267.png,2,1,1,1
cropped45306.png,8,8,3,8
cropped45360.png,8,8,8,8
cropped45403.png,2,2,2,2
cropped45426.png,6,2,6,8
cropped45448.png,1,7,7,1
cropped45458.png,8,6,3,8
cropped45462.png,7,7,7,7
cropped45470.png,1,3,3,3
cropped45473.png,4,4,4,4
cropped45498.png,3,3,6,3
cropped45521.png,8,8,8,8
cropped45529.png,1,5,7,5
cropped45543.png,1,1,6,1
cropped45544.png,3,5,3,8
cropped45552.png,5,5,5,5
cropped45570.png,8,8,8,8
cropped45571.png,1,8,8,8
cropped45593.png,7,4,6,7
cropped45608.png,4,4,4,4
cropped45631.png,7,7,7,7
cropped45655.png,7,7,7,7
cropped45676.png,7,7,3,4
cropped45678.png,7,7,7,7
cropped45683.png,7,7,7,7
cropped45698.png,7,3,3,7
cropped45752.png,4,5,6,6
cropped45758.png,7,3,3,7
cropped45760.png,7,7,7,7
cropped45775.png,7,6,7,4
cropped45794.png,7,3,8,8
cropped45813.png,4,6,6,6
cropped45837.png,4,7,7,7
cropped45842.png,8,8,7,8
cropped45858.png,4,7,7,7
cropped45859.png,4,4,4,4
cropped45865.png,3,3,8,8
cropped45889.png,4,4,4,4
cropped45916.png,8,8,8,8
cropped45923.png,8,8,8,8
cropped45924.png,7,7,7,7
cropped45927.png,4,7,1,4
cropped45948.png,8,8,8,8
cropped45949.png,8,8,8,8
cropped45969.png,1,1,1,1
cropped45977.png,1,3,8,3
cropped45989.png,1,1,1,1
cropped45996.png,4,1,1,3
cropped46000.png,1,8,8,8
cropped46042.png,3,3,3,3
